"","FID","WRENAME","SYSTEMTYPE","WATERRESID","WRLINK","STATE","COUNTY","BASIN","SUBAREA","SUBAREANAM","TotalGPCD","TotPotaGPCD","ResPotGPCD","ComPotGPCD","InsPotGPCD","IndPotGPCD","TotSecGPCD","ResSecGPCD","ComSecGPCD","InsSecGPCD","IndSecGPCD","TotalUse","TotPotaUse","ResPotaUse","ComPotaUse","InsPotaUse","IndPotaUse","TotSecoUse","ResSecoUse","ComSecoUse","InsSecoUse","IndSecoUse","TotalSup","WellsSup","SpringsSup","SurfaceSup","SHAPE_Length","SHAPE_Area","year","Population","TotGPCDBin","Row","NameUse","Blank"
"400",353,"Snowville Town","C",53,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1008","Utah","Box Elder","West Desert","00-01-03","Curlew Valley",621,586,415,103,69,0,34,0,0,0,0,125.1,118.2,83.6,20.8,13.9,0,6.9,0,0,0,0,129.1,129.1,0,0,11173.2337,4594844.859,2018,179.842322811197,"3",400,"Snowville Town",""
"401",60,"Escalante Town Water System","C",391,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1134","Utah","Garfield","West Colorado River","8/4/2002","Escalante River",625,248,137,36,75,0,377,0,0,0,0,557.8,221.2,122.5,31.9,66.9,0,336.6,0,0,0,0,577.9,201.8,376.1,0,20723.89114,8046472.392,2018,796.754795835616,"3",401,"",""
"402",51,"Ticaboo Utility Improvement District","C",404,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1178","Utah","Garfield","West Colorado River","9/3/2002","Lake Powell",627,627,152,417,32,27,0,0,0,0,0,26,26,6.3,17.3,1.3,1.1,0,0,0,0,0,159,159,0,0,5291.052641,1752186.41,2018,37.0196237792489,"3",402,"",""
"403",322,"Wellsville City Corp.","C",118,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1179","Utah","Cache","Bear River","1/1/2004","Cache Valley",630,240,214,11,9,6,390,0,0,0,0,2688.3,1025.3,914.1,48.4,39,23.9,1663.1,0,0,0,0,3905.1,2129.6,1775.5,0,48498.12666,18654418.9,2018,3809.45963600783,"3",403,"",""
"404",341,"Trenton Town Water System","C",117,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1097","Utah","Cache","Bear River","1/1/2004","Cache Valley",638,502,427,0,2,73,136,0,0,0,0,330.3,260,221.2,0,1.3,37.6,70.3,0,0,0,0,448.4,0,448.4,0,26823.37251,21289076.91,2018,462.183129213724,"3",404,"",""
"405",428,"Billy Bethers Water Supply","C",2512,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11273","Utah","Wasatch","Utah Lake","4/1/2007","Provo River Reservoirs",646,81,80,1,0,0,565,0,0,0,0,28.9,3.6,3.6,0,0,0,25.3,0,0,0,0,38.4,0,38.4,0,6976.598559,987234.7661,2018,39.9384787310743,"3",405,"",""
"406",194,"East Duchesne Culinary WID","C",333,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1362","Utah","Duchesne","Uintah","7/3/2013","Roosevelt Duchesne",649,597,178,307,20,92,52,0,0,0,0,799.3,735.1,219.2,378.1,24.7,113.1,64.1,0,0,0,0,346.4,0,0,346.4,102831.0771,283692909,2018,1099.49006606581,"3",406,"",""
"407",378,"Mutton Hollow ID","C",267,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1014","Utah","Davis","Weber River","2/1/2009","East Shore",656,227,227,0,1,0,428,0,0,0,0,522.2,180.9,180.4,0,0.5,0,341.3,0,0,0,0,0,0,0,0,13299.21254,1804489.711,2018,710.655664049449,"3",407,"",""
"408",66,"Panguitch City Water System","C",394,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1052","Utah","Garfield","Sevier River","5/6/2002","Panguitch",664,304,186,53,61,3,361,0,0,0,0,1265.2,578.2,354.3,101.5,115.9,6.6,687,0,0,0,0,1654.5,201.8,1452.7,0,16354.85263,7463009.92,2018,1701.05085492656,"3",408,"",""
"409",410,"Hidden Hollow Water Co.","C",2506,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11342","Utah","Morgan","Weber River","2/1/2007","Morgan",665,70,70,0,0,0,594,0,0,0,0,44.7,4.7,4.7,0,0,0,39.9,0,0,0,0,13,13,0,0,3383.322552,469139.3585,2018,60.0084033371099,"3",409,"",""
"410",343,"Cove Waterworks","C",102,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1313","Utah","Cache","Bear River","1/1/2004","Cache Valley",672,159,158,0,1,0,513,0,0,0,0,52.7,12.5,12.4,0,0.1,0,40.3,0,0,0,0,35.2,3.5,31.7,0,5047.853489,609367.385,2018,70.0112022994129,"3",410,"Cove Waterworks",""
"411",335,"Newton Town Water System","C",109,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1371","Utah","Cache","Bear River","1/1/2004","Cache Valley",701,208,157,1,36,14,492,0,0,0,0,651.6,193.8,146.1,1.4,33.8,12.6,457.8,0,0,0,0,492.3,0,492.3,0,11551.80787,2580001.132,2018,829.830229222442,"3",411,"",""
"412",41,"Kanarraville Town Water System","C",507,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1282","Utah","Iron","Kanab Creek/Virgin River","10/1/2003","Laverkin",714,557,464,18,75,0,157,0,0,0,0,288,224.6,187,7.4,30.2,0,63.4,0,0,0,0,265.6,201,64.6,0,7081.813827,1185647.339,2018,360.097801312306,"3",412,"",""
"413",53,"Newcastle Water Co.","C",513,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1325","Utah","Iron","Cedar/Beaver","6/3/2001","Escalante Desert",715,493,242,156,66,29,222,0,0,0,0,192.3,132.6,65.1,42,17.7,7.8,59.7,0,0,0,0,158.7,158.7,0,0,10448.20737,1460123.384,2018,240.104022607529,"3",413,"",""
"414",14,"Virgin","C",1540,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1171","Utah","Washington","Kanab Creek/Virgin River","10/1/2003","Laverkin",720,178,122,31,25,0,542,0,0,0,0,524.1,129.4,88.8,22.5,18.1,0,394.7,0,0,0,0,0,0,0,0,29636.07988,30583435.48,2018,649.842119863014,"3",414,"",""
"415",327,"Mendon City","C",107,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1145","Utah","Cache","Bear River","1/1/2004","Cache Valley",728,107,103,1,2,0,621,0,0,0,0,1190.2,174.5,168.8,2,3.7,0,1015.7,0,0,0,0,1195,309.1,161.4,724.5,21871.46729,3750620.953,2018,1459.53582793918,"3",415,"",""
"416",293,"Uintah Highlands Improvement District","C",1655,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1336","Utah","Weber","Weber River","2/1/2009","East Shore",729,96,68,27,1,0,633,0,0,0,0,2025.6,268.1,187.9,76.3,3.8,0,1757.5,0,0,0,0,89,0,89,0,13551.37668,4417243.031,2018,2480.57495010993,"3",416,"",""
"417",302,"Casey Acres Water Co.","C",1709,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11334","Utah","Weber","Weber River","2/1/2008","Ogden Valley",734,29,29,0,0,0,705,0,0,0,0,32.9,1.3,1.3,0,0,0,31.6,0,0,0,0,13,13,0,0,2640.748699,335050.2735,2018,40.0152958082938,"3",417,"",""
"418",394,"BRWCD - Tremonton (Bothwell Well)","C",2226,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11306","Utah","Box Elder","Bear River","1/1/2006","Tremonton",734,354,338,9,0,6,380,0,0,0,0,115.1,55.5,53.1,1.4,0,1,59.6,0,0,0,0,367.2,367.2,0,0,21308.34847,16017347.44,2018,139.992721809563,"3",418,"",""
"419",168,"Spring City","C",976,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1119","Utah","Sanpete","Sevier River","5/1/2000","Gunnison",741,87,77,1,10,0,654,0,0,0,0,821.7,97,85.5,0.9,10.6,0,724.7,0,0,0,0,637.6,193.7,443.9,0,17632.21653,4351654.439,2018,989.968264655316,"3",419,"",""
"420",101,"Thompson SSD","C",474,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1314","Utah","Grand","West Colorado River","8/5/2002","Lower Green River",750,750,162,254,203,131,0,0,0,0,0,33.6,33.6,7.3,11.4,9.1,5.9,0,0,0,0,0,161.4,0,161.4,0,7945.081686,1481299.407,2018,39.9948624657534,"3",420,"Thompson SSD",""
"421",117,"Fillmore Municipal Water System","C",658,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1003","Utah","Millard","Sevier River","5/7/2000","Fillmore",775,366,110,123,81,51,410,0,0,0,0,2189.5,1032.6,310.9,348.6,229.8,143.3,1156.9,0,0,0,0,3526.8,2905.4,621.4,0,26960.39592,19448844.1,2018,2522.14145647371,"3",421,"",""
"422",401,"Ruby's Inn","C",398,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1910","Utah","Garfield","Sevier River","5/5/2001","East Fork Sevier",778,778,0,778,0,0,0,0,0,0,0,222.1,222.1,0,222.1,0,0,0,0,0,0,0,403.5,403.5,0,0,19154.05402,8670864.663,2018,254.856171778709,"3",422,"",""
"423",148,"Honeyville Town Water System","C",49,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1080","Utah","Box Elder","Bear River","1/1/2006","Tremonton",782,597,553,41,2,0,185,0,0,0,0,1305.1,995.6,923.1,68.4,3.8,0.4,309.5,0,0,0,0,1186.4,887.8,298.6,0,33560.26713,29799705.4,2018,1489.9209617069,"3",423,"",""
"424",380,"Spring Mountain Mutual Water Co.","C",1701,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11291","Utah","Weber","Weber River","2/1/2008","Ogden Valley",787,787,723,0,37,27,0,0,0,0,0,35.2,35.2,32.4,0,1.6,1.2,0,0,0,0,0,32.6,0,32.6,0,1922.375693,176055.7606,2018,39.9295232458965,"3",424,"",""
"425",433,"VA Medical Center SLC","C",2515,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11351","Utah","Salt Lake","Jordan River","3/1/2001","Salt Lake Valley",790,790,0,11,779,0,0,0,0,0,0,309.6,309.6,0,4.3,305.3,0,0,0,0,0,0,0,0,0,0,2650.23869,418626.2087,2018,349.864642275013,"3",425,"",""
"426",121,"Castle Valley SSD - Ferron","C",355,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1385","Utah","Emery","West Colorado River","8/2/2003","Ferron Creek",798,71,66,3,2,0,728,0,0,0,0,1466.7,129.6,121.7,4.7,3.3,0,1337,0,0,0,0,403.5,0,0,403.5,26926.24554,6239763.262,2018,1640.83380265733,"3",426,"",""
"427",106,"Manderfield Culinary Water System","C",5,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1020","Utah","Beaver","Cedar/Beaver","6/1/2001","Beaver",803,803,803,0,0,0,0,0,0,0,0,36,36,36,0,0,0,0,0,0,0,0,242.1,242.1,0,0,3167.514147,354482.165,2018,40.0233234957949,"3",427,"",""
"428",137,"Castle Valley SSD - Cleveland Water System","C",380,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1387","Utah","Emery","West Colorado River","8/1/2003","Price River",804,124,119,3,2,0,681,0,0,0,0,437,67.1,64.5,1.7,0.9,0,369.9,0,0,0,0,484.2,0,484.2,0,9244.281815,2282219.32,2018,485.234399918217,"3",428,"",""
"429",323,"Randolph Town Water System","C",759,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1108","Utah","Rich","Bear River","1/3/2002","Randolph",817,767,438,236,93,0,49,0,0,0,0,457.3,429.6,245.5,132,52.2,0,27.7,0,0,0,0,988.2,807.1,181.1,0,12756.70144,3979480.047,2018,499.695385053906,"3",429,"",""
"430",32,"Pine Valley Irrigation Co.","C",1542,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1219","Utah","Washington","Kanab Creek/Virgin River","10/1/2004","Santa Clara",826,751,706,11,34,0,75,0,0,0,0,212.9,193.6,181.8,3,8.8,0,19.4,0,0,0,0,843.4,28.3,815.1,0,17030.74692,5555667.7,2018,230.10274934492,"3",430,"Pine Valley Irrigation Co.",""
"431",77,"Lyman Water System","C",1608,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1110","Utah","Wayne","West Colorado River","8/3/2006","Rabbit Valley",828,188,111,2,3,72,640,0,0,0,0,208.6,47.4,28.1,0.5,0.7,18.1,161.2,0,0,0,0,96.9,0,96.9,0,13640.31775,5158454.064,2018,224.910722652372,"3",431,"",""
"432",103,"Beaver City Water System","C",1,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1221","Utah","Beaver","Cedar/Beaver","6/1/2001","Beaver",841,208,113,52,14,30,632,0,0,0,0,3050.5,755.8,410.8,187.6,49.8,107.5,2294.7,0,0,0,0,1692.5,1046.5,646,0,39392.18574,19353655.98,2018,3238.18179759907,"3",432,"",""
"433",78,"Greenwich Water Assoc.","C",750,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1022","Utah","Piute","Sevier River","5/5/2002","Otter Creek",859,817,817,0,0,0,42,0,0,0,0,67.4,64.1,64.1,0,0,0,3.3,0,0,0,0,29.8,0,29.8,0,13305.03891,1253647.96,2018,70.0475462069626,"3",433,"",""
"434",39,"New Harmony Water System","C",1532,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1085","Utah","Washington","Kanab Creek/Virgin River","10/1/2003","Laverkin",873,324,303,0,21,0,549,0,0,0,0,205.5,76.3,71.3,0,4.9,0,129.2,0,0,0,0,835,807.1,27.9,0,8401.278094,1565376.367,2018,210.147281457421,"3",434,"",""
"435",208,"Springdell Plat A & B","C",1323,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11350","Utah","Utah","Utah Lake","4/1/2010","Utah Valley",877,877,822,0,55,0,0,0,0,0,0,49.1,49.1,46,0,3.1,0,0,0,0,0,0,123.9,0,123.9,0,2864.265039,277912.385,2018,49.9813626778713,"3",435,"",""
"436",281,"Croydon Pipeline Corp.","C",709,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=10931","Utah","Morgan","Weber River","2/1/2005","Lost Creek",888,91,90,0,0,1,796,0,0,0,0,89.5,9.2,9.1,0,0,0.2,80.3,0,0,0,0,63,8.1,54.9,0,2231.850258,210899.92,2018,89.9779850055535,"3",436,"",""
"437",331,"Laketown","C",758,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1230","Utah","Rich","Bear River","1/1/2001","Bear Lake",897,464,420,29,15,0,433,0,0,0,0,376.7,194.9,176.5,12.3,6.1,0,181.8,0,0,0,0,207.1,0,207.1,0,14579.15687,6720549.163,2018,374.912025473038,"3",437,"",""
"438",98,"Castle Valley SSD - Emery","C",354,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1388","Utah","Emery","West Colorado River","8/3/2003","Emery",904,180,159,20,0,1,724,0,0,0,0,323.9,64.4,56.9,7,0,0.5,259.5,0,0,0,0,564.9,0,0,564.9,12848.98305,3203608.092,2018,319.866465329131,"3",438,"",""
"439",317,"Paradise Town Water System","C",112,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1148","Utah","Cache","Bear River","1/1/2004","Cache Valley",929,71,64,0,3,4,858,0,0,0,0,1050.8,80,72.2,0.1,2.9,4.8,970.8,0,0,0,0,524.6,427.7,96.9,0,9383.382985,3415458.452,2018,1009.78878688235,"3",439,"",""
"440",205,"Johnson Water District","C",301,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1021","Utah","Duchesne","Uintah","7/3/2013","Roosevelt Duchesne",938,883,180,17,0,686,55,0,0,0,0,2228.2,2097.8,428.1,41.2,0,1628.4,130.4,0,0,0,0,150.1,113,36.5,0.6,170556.769,241780706.1,2018,2120.6916441277,"3",440,"Johnson Water District",""
"441",71,"Antimony Town Water System","C",388,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1382","Utah","Garfield","Sevier River","5/5/2001","East Fork Sevier",966,966,364,95,79,428,0,0,0,0,0,151.5,151.5,57.1,14.8,12.4,67.2,0,0,0,0,0,279.4,0,279.4,0,34853.33094,31107243.23,2018,140.010852548286,"3",441,"",""
"442",300,"Huntsville Town Water System","C",1642,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1200","Utah","Weber","Weber River","2/1/2008","Ogden Valley",1017,67,57,4,7,0,950,0,0,0,0,888.3,58.6,49.4,3.4,5.8,0,829.6,0,0,0,0,200,0,200,0,20998.16585,4546594.04,2018,779.767091768699,"3",442,"",""
"443",312,"Cole Canyon Water Co.","C",1708,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11278","Utah","Weber","Weber River","2/1/2008","Ogden Valley",1022,468,411,0,57,0,554,0,0,0,0,137.4,62.9,55.2,0,7.7,0,74.5,0,0,0,0,116.2,0,116.2,0,4269.415558,904266.7443,2018,120.022323673699,"3",443,"",""
"444",85,"Cove SSD","C",1062,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1190","Utah","Sevier","Sevier River","5/4/2002","Richfield",1075,952,611,0,0,341,123,0,0,0,0,124,109.8,70.5,0,0,39.3,14.2,0,0,0,0,129.1,129.1,0,0,12462.10743,4215172.315,2018,102.976805352023,"3",444,"",""
"445",204,"Goosenest Water Co.","C",1324,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1424","Utah","Utah","Utah Lake","4/1/2010","Utah Valley",1090,1090,442,647,0,0,0,0,0,0,0,116,116,47.1,68.9,0,0,0,0,0,0,0,140.4,48.4,92,0,3520.069546,368166.8831,2018,95.0074550710067,"3",445,"",""
"446",337,"Amalga Town Culinary Water System","C",98,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1069","Utah","Cache","Bear River","1/1/2004","Cache Valley",1137,1137,642,0,1,494,0,0,0,0,0,713.3,713.3,403,0,0.5,309.8,0,0,0,0,0,1252.6,1252.6,0,0,25680.22918,9224757.688,2018,560.064380670112,"3",446,"",""
"447",33,"Central Culinary Water Co.","C",1523,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11277","Utah","Washington","Kanab Creek/Virgin River","10/1/2004","Santa Clara",1149,454,454,0,0,0,694,0,0,0,0,64.3,25.5,25.5,0,0,0,38.9,0,0,0,0,35.5,25.8,9.7,0,5250.205216,457956.0535,2018,49.9593912514754,"3",447,"",""
"448",70,"Boulder Farmstead Water Co.","C",389,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1304","Utah","Garfield","West Colorado River","8/4/2001","Boulder",1186,378,291,36,51,1,808,0,0,0,0,318.8,101.6,78.1,9.6,13.6,0.3,217.2,0,0,0,0,201.1,144.6,56.5,0,38603.86471,54214819.77,2018,239.971583543163,"3",448,"",""
"449",27,"Gunlock SSD","C",1526,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1312","Utah","Washington","Kanab Creek/Virgin River","10/1/2005","St. George",1202,872,814,0,52,6,330,0,0,0,0,138.6,100.6,93.9,0,6,0.7,38,0,0,0,0,103.9,72.6,31.2,0,6356.953378,1797491.802,2018,102.940187814829,"3",449,"",""
"450",34,"Alton Town Water System","C",604,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1307","Utah","Kane","Kanab Creek/Virgin River","10/2/2002","Kanab Creek",1253,95,92,0,4,0,1157,0,0,0,0,182.4,13.9,13.4,0,0.5,0,168.5,0,0,0,0,24.2,0,24.2,0,17221.37694,6011934.01,2018,129.957083602095,"3",450,"Alton Town Water System",""
"451",133,"Scipio Town","C",666,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1146","Utah","Millard","Sevier River","5/2/2002","Scipio",1283,257,153,40,2,62,1026,0,0,0,0,517.5,103.8,61.6,16.3,0.9,24.9,413.7,0,0,0,0,435.8,242.1,193.7,0,42328.98009,64517281.37,2018,360.08903041886,"3",451,"",""
"452",75,"Junction Town","C",743,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1016","Utah","Piute","Sevier River","5/6/2003","Piute",1291,354,206,19,37,93,937,0,0,0,0,289.1,79.3,46.1,4.2,8.2,20.8,209.8,0,0,0,0,194.6,73.6,121.1,0,27500.64645,35217152.17,2018,199.916225289942,"3",452,"",""
"453",45,"Tropic Town Water System","C",395,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1160","Utah","Garfield","Southeast Colorado River","9/5/2000","Paria River",1303,242,136,95,11,0,1060,0,0,0,0,723.9,134.7,75.8,52.8,6.1,0,589.1,0,0,0,0,599.8,0,599.8,0,24160.3184,20520430.28,2018,495.975649239374,"3",453,"",""
"454",86,"Monroe City","C",1034,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1317","Utah","Sevier","Sevier River","5/4/2002","Richfield",1378,124,104,9,9,2,1254,0,0,0,0,3510.9,315,265,22.1,23.2,4.7,3195.9,0,0,0,0,1289.6,724.5,565.1,0,26664.98641,8601175.235,2018,2274.54972642504,"3",454,"",""
"455",95,"Kanosh Town Water System","C",661,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1154","Utah","Millard","Sevier River","5/7/2000","Fillmore",1396,328,315,11,2,1,1067,0,0,0,0,778.5,183.1,175.7,6,0.9,0.5,595.5,0,0,0,0,564.9,0,564.9,0,8983.325919,2084929.461,2018,497.85100973427,"3",455,"",""
"456",11,"Springdale Town Water System","C",1537,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1342","Utah","Washington","Kanab Creek/Virgin River","10/1/2002","North Fork Virgin",1409,360,66,264,30,0,1049,0,0,0,0,978.7,250.1,45.7,183.5,21,0,728.6,0,0,0,0,590.7,0,92.7,498,19077.71615,11899440.01,2018,620.10436567273,"3",456,"",""
"457",104,"Torrey Town Water System","C",1610,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1185","Utah","Wayne","West Colorado River","8/3/2007","Torrey",1422,407,206,182,19,0,1015,0,0,0,0,666,190.6,96.5,85.4,8.7,0,475.4,0,0,0,0,452,0,452,0,20048.45327,19012100.53,2018,418.119889023756,"3",457,"",""
"458",356,"Dugway - English Village","C",1228,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1235","Utah","Tooele","West Desert","00-04-00","Skull Valley",1471,1161,813,159,63,124,311,0,0,0,0,824.1,650.1,455.6,89.3,35.5,69.7,174.1,0,0,0,0,2058,2058,0,0,6685.827251,2532401.854,2018,500.142125103601,"3",458,"",""
"459",213,"Boundary Spring Water Co.","C",826,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1376","Utah","Salt Lake","Jordan River","3/1/2001","Salt Lake Valley",1555,1555,1555,0,0,0,0,0,0,0,0,311.8,311.8,311.8,0,0,0,0,0,0,0,0,1137.4,0,1137.4,0,2762.871047,440294.325,2018,179.007781879047,"3",459,"",""
"460",448,"Swan Creek Village","C",777,"https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=11118","Utah","Rich","Bear River","1/1/2001","Bear Lake",1577,1577,1577,0,0,0,0,0,0,0,0,42.4,42.4,42.4,0,0,0,0,0,0,0,0,37.5,37.5,0,0,7121.542654,1298368.991,2018,24.002714361411,"3",460,"Swan Creek Village",""
"461",342,"Garden City","C",757,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1095","Utah","Rich","Bear River","1/1/2001","Bear Lake",1693,1681,1027,638,15,0,13,0,0,0,0,1113.5,1105,675.5,419.7,9.8,0,8.5,0,0,0,0,1329.3,0,1322.5,6.8,42721.65072,18851538.08,2018,587.164049389509,"Highlight",461,"",""
"462",108,"Loa Town Water System","C",1607,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1068","Utah","Wayne","West Colorado River","8/3/2006","Rabbit Valley",1738,229,136,27,5,62,1509,0,0,0,0,1119.2,147.2,87.3,17.1,3.1,39.7,972,0,0,0,0,537.5,408.4,129.1,0,10887.76161,3326748.187,2018,574.889164367798,"3",462,"",""
"463",84,"South Monroe Culinary Water Co.","C",1039,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1002","Utah","Sevier","Sevier River","5/4/2002","Richfield",1932,1932,619,0,0,1313,0,0,0,0,0,51.9,51.9,16.6,0,0,35.3,0,0,0,0,0,0,0,0,0,10378.74461,2947700.398,2018,23.982056921637,"3",463,"",""
"464",126,"Shiloah Wells Water Co. (Eskdale)","C",679,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1366","Utah","Millard","West Desert","00-03-01","Snake Valley",1947,1947,1947,0,0,0,0,0,0,0,0,80.7,80.7,80.7,0,0,0,0,0,0,0,0,83.1,83.1,0,0,2331.916561,312378.7487,2018,37.0027308609663,"3",464,"",""
"465",294,"Hill Air Force Base","C",283,"http://waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1122","Utah","Davis","Weber River","2/1/2009","East Shore",2878,2240,91,0,2149,0,638,0,0,0,0,2240.5,1743.7,70.6,0,1673.1,0,496.8,0,0,0,0,1475,1475,0,0,22482.7663,23014582.13,2018,694.992875094006,"3",465,"",""
